,Unnamed: 0,label,path,height,width,x1,y1,x2,y2
803,0,parking,augmented\233_1.png,39,34,543,139,577,178
804,0,parking,augmented\234_0.png,30,20,122,114,142,144
805,0,parking,augmented\234_1.png,30,20,122,114,142,144
806,0,parking,augmented\244_0.png,289,222,1166,1345,1388,1634
807,0,parking,augmented\244_1.png,289,222,1166,1345,1388,1634
808,0,parking,augmented\245_0.png,503,358,1359,923,1717,1426
809,0,parking,augmented\245_1.png,503,358,1359,923,1717,1426
810,0,parking,augmented\250_0.png,952,718,388,591,1106,1543
811,0,parking,augmented\250_1.png,952,718,388,591,1106,1543
812,0,parking,augmented\253_0.png,1404,987,314,278,1301,1682
813,0,parking,augmented\253_1.png,1404,987,314,278,1301,1682
814,0,parking,augmented\258_0.png,670,570,1262,1186,1832,1856
815,0,parking,augmented\258_1.png,670,570,1262,1186,1832,1856
816,0,parking,augmented\259_0.png,1144,882,1180,434,2062,1578
817,0,parking,augmented\259_1.png,1144,882,1180,434,2062,1578
818,0,parking,augmented\263_0.png,597,442,394,1045,836,1642
819,0,parking,augmented\263_1.png,597,442,394,1045,836,1642
820,0,parking,augmented\268_0.png,593,442,1542,897,1984,1490
821,0,parking,augmented\268_1.png,593,442,1542,897,1984,1490
822,0,parking,augmented\269_0.png,400,288,516,1242,804,1642
823,0,parking,augmented\269_1.png,400,288,516,1242,804,1642
824,0,parking,augmented\270_0.png,345,247,2134,1390,2381,1735
825,0,parking,augmented\270_1.png,345,247,2134,1390,2381,1735
826,0,parking,augmented\279_0.png,20,17,121,132,138,152
827,0,parking,augmented\279_1.png,20,17,121,132,138,152
828,0,parking,augmented\280_0.png,13,10,150,137,160,150
829,0,parking,augmented\280_1.png,13,10,150,137,160,150
830,0,parking,augmented\281_0.png,10,8,171,134,179,144
831,0,parking,augmented\281_1.png,10,8,171,134,179,144
832,0,parking,augmented\282_0.png,55,45,65,157,110,212
833,0,parking,augmented\282_1.png,55,45,65,157,110,212
834,0,parking,augmented\283_0.png,17,14,339,210,353,227
835,0,parking,augmented\283_1.png,17,14,339,210,353,227
836,0,parking,augmented\291_0.png,32,33,421,87,454,119
837,0,parking,augmented\291_1.png,32,33,421,87,454,119
838,0,parking,augmented\292_0.png,13,14,291,125,305,138
839,0,no_entry_for_vehicles,augmented\4_0.png,21,18,119,153,137,174
840,0,no_entry_for_vehicles,augmented\4_1.png,21,18,119,153,137,174
841,0,no_entry_for_vehicles,augmented\14_0.png,43,49,421,118,470,161
842,0,no_entry_for_vehicles,augmented\14_1.png,43,49,421,118,470,161
843,0,no_entry_for_vehicles,augmented\46_0.png,27,23,212,136,235,163
844,0,no_entry_for_vehicles,augmented\46_1.png,27,23,212,136,235,163
845,0,no_entry_for_vehicles,augmented\68_0.png,32,23,470,289,493,321
846,0,no_entry_for_vehicles,augmented\68_1.png,32,23,470,289,493,321
847,0,no_entry_for_vehicles,augmented\79_0.png,13,13,78,216,91,229
848,0,no_entry_for_vehicles,augmented\79_1.png,13,13,78,216,91,229
849,0,no_entry_for_vehicles,augmented\80_0.png,12,13,235,218,248,230
850,0,no_entry_for_vehicles,augmented\80_1.png,12,13,235,218,248,230
851,0,no_entry_for_vehicles,augmented\92_0.png,30,37,201,228,238,258
852,0,no_entry_for_vehicles,augmented\92_1.png,30,37,201,228,238,258
853,0,no_entry_for_vehicles,augmented\124_0.png,36,20,584,223,604,259
854,0,no_entry_for_vehicles,augmented\124_1.png,36,20,584,223,604,259
855,0,no_entry_for_vehicles,augmented\231_0.png,51,20,195,158,215,209
856,0,no_entry_for_vehicles,augmented\231_1.png,51,20,195,158,215,209
857,0,no_entry_for_vehicles,augmented\232_0.png,37,30,778,212,808,249
858,0,no_entry_for_vehicles,augmented\232_1.png,37,30,778,212,808,249
859,0,no_entry_for_vehicles,augmented\398_0.png,20,21,233,94,254,114
860,0,no_entry_for_vehicles,augmented\398_1.png,20,21,233,94,254,114
861,0,no_entry_for_vehicles,augmented\412_0.png,39,22,581,221,603,260
862,0,no_entry_for_vehicles,augmented\412_1.png,39,22,581,221,603,260
863,0,no_entry_for_vehicles,augmented\415_0.png,43,27,579,219,606,262
864,0,no_entry_for_vehicles,augmented\415_1.png,43,27,579,219,606,262
865,0,no_entry_for_vehicles,augmented\433_0.png,52,58,311,224,369,276
866,0,no_entry_for_vehicles,augmented\433_1.png,52,58,311,224,369,276
867,0,no_entry_for_vehicles,augmented\438_0.png,71,62,856,1683,918,1754
868,0,no_entry_for_vehicles,augmented\438_1.png,71,62,856,1683,918,1754
869,0,no_entry_for_vehicles,augmented\443_0.png,10,15,220,392,235,402
870,0,no_entry_for_vehicles,augmented\443_1.png,10,15,220,392,235,402
871,0,no_entry_for_vehicles,augmented\444_0.png,10,10,67,389,77,399
872,0,no_entry_for_vehicles,augmented\444_1.png,10,10,67,389,77,399
873,0,no_entry_for_vehicles,augmented\446_0.png,65,66,40,165,106,230
874,0,no_entry_for_vehicles,augmented\446_1.png,65,66,40,165,106,230
875,0,no_entry_for_vehicles,augmented\447_0.png,52,56,757,180,813,232
876,0,no_entry_for_vehicles,augmented\447_1.png,52,56,757,180,813,232
877,0,no_entry_for_vehicles,augmented\448_0.png,26,28,305,245,333,271
878,0,no_entry_for_vehicles,augmented\448_1.png,26,28,305,245,333,271
879,0,no_entry_for_vehicles,augmented\450_0.png,49,62,321,175,383,224
880,0,no_entry_for_vehicles,augmented\450_1.png,49,62,321,175,383,224
881,0,no_entry_for_vehicles,augmented\451_0.png,24,34,355,232,389,256
882,0,no_entry_for_vehicles,augmented\451_1.png,24,34,355,232,389,256
883,0,no_entry_for_vehicles,augmented\452_0.png,42,37,102,91,139,133
884,0,no_entry_for_vehicles,augmented\452_1.png,42,37,102,91,139,133
885,0,no_entry_for_vehicles,augmented\453_0.png,47,43,151,301,194,348
886,0,no_entry_for_vehicles,augmented\453_1.png,47,43,151,301,194,348
887,0,no_entry_for_vehicles,augmented\454_0.png,31,40,141,174,181,205
888,0,no_entry_for_vehicles,augmented\454_1.png,31,40,141,174,181,205
889,0,no_entry_for_vehicles,augmented\462_0.png,442,324,746,983,1070,1425
890,0,no_entry_for_vehicles,augmented\462_1.png,442,324,746,983,1070,1425
891,0,no_entry_for_vehicles,augmented\463_0.png,77,102,5,175,107,252
892,0,no_entry_for_vehicles,augmented\463_1.png,77,102,5,175,107,252
893,0,no_entry_for_vehicles,augmented\464_0.png,54,66,352,197,418,251
894,0,no_entry_for_vehicles,augmented\464_1.png,54,66,352,197,418,251
895,0,no_entry_for_vehicles,augmented\465_0.png,21,19,70,138,89,159
896,0,no_entry_for_vehicles,augmented\465_1.png,21,19,70,138,89,159
897,0,no_entry_for_vehicles,augmented\466_0.png,20,19,449,123,468,143
898,0,no_entry_for_vehicles,augmented\466_1.png,20,19,449,123,468,143
899,0,no_entry_for_vehicles,augmented\468_0.png,57,70,72,254,142,311
900,0,no_entry_for_vehicles,augmented\468_1.png,57,70,72,254,142,311
901,0,no_entry_for_vehicles,augmented\471_0.png,457,439,1110,934,1549,1391
902,0,no_entry_for_vehicles,augmented\471_1.png,457,439,1110,934,1549,1391
903,0,no_entry_for_vehicles,augmented\473_0.png,682,661,836,913,1497,1595
904,0,no_entry_for_vehicles,augmented\473_1.png,682,661,836,913,1497,1595
905,0,no_entry_for_vehicles,augmented\476_0.png,1235,1179,388,165,1567,1400
906,0,no_entry_for_vehicles,augmented\476_1.png,1235,1179,388,165,1567,1400
907,0,no_entry_for_vehicles,augmented\477_0.png,1417,922,736,291,1658,1708
908,0,no_entry_for_vehicles,augmented\477_1.png,1417,922,736,291,1658,1708
909,0,no_entry_for_vehicles,augmented\480_0.png,1765,696,810,39,1506,1804
910,0,no_entry_for_vehicles,augmented\480_1.png,1765,696,810,39,1506,1804
911,0,no_entry_for_vehicles,augmented\484_0.png,494,307,673,438,980,932
912,0,no_entry_for_vehicles,augmented\484_1.png,494,307,673,438,980,932
913,0,no_entry_for_vehicles,augmented\486_0.png,1339,2309,271,526,2580,1865
914,0,no_entry_for_vehicles,augmented\486_1.png,1339,2309,271,526,2580,1865
915,0,no_entry_for_vehicles,augmented\487_0.png,1648,2678,93,269,2771,1917
916,0,no_entry_for_vehicles,augmented\487_1.png,1648,2678,93,269,2771,1917
917,0,no_entry_for_vehicles,augmented\489_0.png,113,89,1448,1203,1537,1316
918,0,no_entry_for_vehicles,augmented\489_1.png,113,89,1448,1203,1537,1316
919,0,no_entry_for_vehicles,augmented\490_0.png,108,100,1536,1243,1636,1351
920,0,no_entry_for_vehicles,augmented\490_1.png,108,100,1536,1243,1636,1351
921,0,no_entry_for_vehicles,augmented\491_0.png,159,153,1444,1287,1597,1446
922,0,no_entry_for_vehicles,augmented\491_1.png,159,153,1444,1287,1597,1446
923,0,no_entry_for_vehicles,augmented\492_0.png,202,194,1683,1425,1877,1627
924,0,no_entry_for_vehicles,augmented\492_1.png,202,194,1683,1425,1877,1627
925,0,no_entry_for_vehicles,augmented\493_0.png,267,250,1371,1170,1621,1437
926,0,no_entry_for_vehicles,augmented\493_1.png,267,250,1371,1170,1621,1437
927,0,no_entry_for_vehicles,augmented\494_0.png,381,349,1293,763,1642,1144
928,0,no_entry_for_vehicles,augmented\494_1.png,381,349,1293,763,1642,1144
929,0,no_entry_for_vehicles,augmented\497_0.png,518,526,923,621,1449,1139
930,0,no_entry_for_vehicles,augmented\497_1.png,518,526,923,621,1449,1139
931,0,no_entry_for_vehicles,augmented\498_0.png,230,239,1284,1313,1523,1543
932,0,no_entry_for_vehicles,augmented\498_1.png,230,239,1284,1313,1523,1543
933,0,no_entry_for_vehicles,augmented\500_0.png,266,208,1519,1147,1727,1413
934,0,no_entry_for_vehicles,augmented\500_1.png,266,208,1519,1147,1727,1413
935,0,no_entry_for_vehicles,augmented\501_0.png,269,261,1475,1717,1736,1986
936,0,no_entry_for_vehicles,augmented\501_1.png,269,261,1475,1717,1736,1986
937,0,no_entry_for_vehicles,augmented\504_0.png,513,591,1193,1621,1784,2134
938,0,no_entry_for_vehicles,augmented\504_1.png,513,591,1193,1621,1784,2134
939,0,no_entry_for_vehicles,augmented\505_0.png,739,796,627,626,1423,1365
940,0,no_entry_for_vehicles,augmented\505_1.png,739,796,627,626,1423,1365
941,0,no_entry_for_vehicles,augmented\508_0.png,896,1026,945,669,1971,1565
942,0,no_entry_for_vehicles,augmented\508_1.png,896,1026,945,669,1971,1565
943,0,no_entry_for_vehicles,augmented\509_0.png,214,148,1185,1386,1333,1600
944,0,no_entry_for_vehicles,augmented\509_1.png,214,148,1185,1386,1333,1600
945,0,no_entry_for_vehicles,augmented\512_0.png,445,297,756,997,1053,1442
946,0,no_entry_for_vehicles,augmented\512_1.png,445,297,756,997,1053,1442
947,0,no_entry_for_vehicles,augmented\513_0.png,479,331,660,435,991,914
948,0,no_entry_for_vehicles,augmented\513_1.png,479,331,660,435,991,914
949,0,no_entry_for_vehicles,augmented\515_0.png,12,15,128,163,143,175
950,0,no_entry_for_vehicles,augmented\515_1.png,12,15,128,163,143,175
951,0,no_entry_for_vehicles,augmented\516_0.png,13,16,295,165,311,178
952,0,no_entry_for_vehicles,augmented\516_1.png,13,16,295,165,311,178
953,0,no_entry_for_vehicles,augmented\519_0.png,82,37,117,67,154,149
954,0,no_entry_for_vehicles,augmented\519_1.png,82,37,117,67,154,149
955,0,no_entry_for_vehicles,augmented\524_0.png,50,55,133,104,188,154
956,0,no_entry_for_vehicles,augmented\524_1.png,50,55,133,104,188,154
957,0,no_entry_for_vehicles,augmented\528_0.png,39,41,291,133,332,172
958,0,no_entry_for_vehicles,augmented\528_1.png,39,41,291,133,332,172
959,0,no_entry_for_vehicles,augmented\530_0.png,23,24,373,127,397,150
960,0,no_entry_for_vehicles,augmented\530_1.png,23,24,373,127,397,150
961,0,no_entry_for_vehicles,augmented\544_0.png,33,37,143,172,180,205
962,0,no_entry_for_vehicles,augmented\544_1.png,33,37,143,172,180,205
963,0,no_entry_for_vehicles,augmented\563_0.png,59,66,380,273,446,332
964,0,no_entry_for_vehicles,augmented\563_1.png,59,66,380,273,446,332
965,0,no_entry_for_vehicles,augmented\567_0.png,32,30,282,161,312,193
966,0,no_entry_for_vehicles,augmented\567_1.png,32,30,282,161,312,193
967,0,no_entry_for_vehicles,augmented\568_0.png,8,8,251,194,259,202
968,0,no_entry_for_vehicles,augmented\568_1.png,8,8,251,194,259,202
969,0,no_entry_for_vehicles,augmented\572_0.png,63,95,98,158,193,221
970,0,no_entry_for_vehicles,augmented\572_1.png,63,95,98,158,193,221
971,0,no_entry_for_vehicles,augmented\573_0.png,78,71,1281,100,1352,178
972,0,no_entry_for_vehicles,augmented\573_1.png,78,71,1281,100,1352,178
973,0,no_entry_for_vehicles,augmented\576_0.png,50,60,578,194,638,244
974,0,no_entry_for_vehicles,augmented\576_1.png,50,60,578,194,638,244
975,0,no_entry_for_vehicles,augmented\577_0.png,21,22,156,216,178,237
976,0,no_entry_for_vehicles,augmented\577_1.png,21,22,156,216,178,237
977,0,no_entry_for_vehicles,augmented\649_0.png,18,14,198,183,212,201
978,0,no_entry_for_vehicles,augmented\649_1.png,18,14,198,183,212,201
979,0,no_entry_for_vehicles,augmented\4_0.png,21,18,119,153,137,174
980,0,no_entry_for_vehicles,augmented\4_1.png,21,18,119,153,137,174
981,0,no_entry_for_vehicles,augmented\14_0.png,43,49,421,118,470,161
982,0,no_entry_for_vehicles,augmented\14_1.png,43,49,421,118,470,161
983,0,no_entry_for_vehicles,augmented\46_0.png,27,23,212,136,235,163
984,0,no_entry_for_vehicles,augmented\46_1.png,27,23,212,136,235,163
985,0,no_entry_for_vehicles,augmented\68_0.png,32,23,470,289,493,321
986,0,no_entry_for_vehicles,augmented\68_1.png,32,23,470,289,493,321
987,0,no_entry_for_vehicles,augmented\79_0.png,13,13,78,216,91,229
988,0,no_entry_for_vehicles,augmented\79_1.png,13,13,78,216,91,229
989,0,no_entry_for_vehicles,augmented\80_0.png,12,13,235,218,248,230
990,0,no_entry_for_vehicles,augmented\80_1.png,12,13,235,218,248,230
991,0,no_entry_for_vehicles,augmented\92_0.png,30,37,201,228,238,258
992,0,no_entry_for_vehicles,augmented\92_1.png,30,37,201,228,238,258
993,0,no_entry_for_vehicles,augmented\124_0.png,36,20,584,223,604,259
994,0,no_entry_for_vehicles,augmented\124_1.png,36,20,584,223,604,259
995,0,no_entry_for_vehicles,augmented\231_0.png,51,20,195,158,215,209
996,0,no_entry_for_vehicles,augmented\231_1.png,51,20,195,158,215,209
997,0,no_entry_for_vehicles,augmented\232_0.png,37,30,778,212,808,249
998,0,no_entry_for_vehicles,augmented\232_1.png,37,30,778,212,808,249
999,0,no_entry_for_vehicles,augmented\398_0.png,20,21,233,94,254,114
1000,0,no_entry_for_vehicles,augmented\398_1.png,20,21,233,94,254,114
1001,0,no_entry_for_vehicles,augmented\412_0.png,39,22,581,221,603,260
1002,0,no_entry_for_vehicles,augmented\412_1.png,39,22,581,221,603,260
1003,0,no_entry_for_vehicles,augmented\415_0.png,43,27,579,219,606,262
1004,0,no_entry_for_vehicles,augmented\415_1.png,43,27,579,219,606,262
1005,0,no_entry_for_vehicles,augmented\433_0.png,52,58,311,224,369,276
1006,0,no_entry_for_vehicles,augmented\433_1.png,52,58,311,224,369,276
1007,0,no_entry_for_vehicles,augmented\438_0.png,71,62,856,1683,918,1754
1008,0,no_entry_for_vehicles,augmented\438_1.png,71,62,856,1683,918,1754
1009,0,no_entry_for_vehicles,augmented\443_0.png,10,15,220,392,235,402
1010,0,no_entry_for_vehicles,augmented\443_1.png,10,15,220,392,235,402
1011,0,no_entry_for_vehicles,augmented\444_0.png,10,10,67,389,77,399
1012,0,no_entry_for_vehicles,augmented\444_1.png,10,10,67,389,77,399
1013,0,no_entry_for_vehicles,augmented\446_0.png,65,66,40,165,106,230
1014,0,no_entry_for_vehicles,augmented\446_1.png,65,66,40,165,106,230
1015,0,no_entry_for_vehicles,augmented\447_0.png,52,56,757,180,813,232
1016,0,no_entry_for_vehicles,augmented\447_1.png,52,56,757,180,813,232
1017,0,no_entry_for_vehicles,augmented\448_0.png,26,28,305,245,333,271
1018,0,no_entry_for_vehicles,augmented\448_1.png,26,28,305,245,333,271
1019,0,no_entry_for_vehicles,augmented\450_0.png,49,62,321,175,383,224
1020,0,no_entry_for_vehicles,augmented\450_1.png,49,62,321,175,383,224
1021,0,no_entry_for_vehicles,augmented\451_0.png,24,34,355,232,389,256
1022,0,no_entry_for_vehicles,augmented\451_1.png,24,34,355,232,389,256
1023,0,no_entry_for_vehicles,augmented\452_0.png,42,37,102,91,139,133
1024,0,no_entry_for_vehicles,augmented\452_1.png,42,37,102,91,139,133
1025,0,no_entry_for_vehicles,augmented\453_0.png,47,43,151,301,194,348
1026,0,no_entry_for_vehicles,augmented\453_1.png,47,43,151,301,194,348
1027,0,no_entry_for_vehicles,augmented\454_0.png,31,40,141,174,181,205
1028,0,no_entry_for_vehicles,augmented\454_1.png,31,40,141,174,181,205
1029,0,no_entry_for_vehicles,augmented\462_0.png,442,324,746,983,1070,1425
1030,0,no_entry_for_vehicles,augmented\462_1.png,442,324,746,983,1070,1425
1031,0,no_entry_for_vehicles,augmented\463_0.png,77,102,5,175,107,252
1032,0,no_entry_for_vehicles,augmented\463_1.png,77,102,5,175,107,252
1033,0,no_entry_for_vehicles,augmented\464_0.png,54,66,352,197,418,251
1034,0,no_entry_for_vehicles,augmented\464_1.png,54,66,352,197,418,251
1035,0,no_entry_for_vehicles,augmented\465_0.png,21,19,70,138,89,159
1036,0,no_entry_for_vehicles,augmented\465_1.png,21,19,70,138,89,159
1037,0,no_entry_for_vehicles,augmented\466_0.png,20,19,449,123,468,143
1038,0,no_entry_for_vehicles,augmented\466_1.png,20,19,449,123,468,143
1039,0,no_entry_for_vehicles,augmented\468_0.png,57,70,72,254,142,311
1040,0,no_entry_for_vehicles,augmented\468_1.png,57,70,72,254,142,311
1041,0,no_entry_for_vehicles,augmented\471_0.png,457,439,1110,934,1549,1391
1042,0,no_entry_for_vehicles,augmented\471_1.png,457,439,1110,934,1549,1391
1043,0,no_entry_for_vehicles,augmented\473_0.png,682,661,836,913,1497,1595
1044,0,no_entry_for_vehicles,augmented\473_1.png,682,661,836,913,1497,1595
1045,0,no_entry_for_vehicles,augmented\476_0.png,1235,1179,388,165,1567,1400
1046,0,no_entry_for_vehicles,augmented\476_1.png,1235,1179,388,165,1567,1400
1047,0,no_entry_for_vehicles,augmented\477_0.png,1417,922,736,291,1658,1708
1048,0,no_entry_for_vehicles,augmented\477_1.png,1417,922,736,291,1658,1708
1049,0,no_entry_for_vehicles,augmented\480_0.png,1765,696,810,39,1506,1804
1050,0,no_entry_for_vehicles,augmented\480_1.png,1765,696,810,39,1506,1804
1051,0,no_entry_for_vehicles,augmented\484_0.png,494,307,673,438,980,932
1052,0,no_entry_for_vehicles,augmented\484_1.png,494,307,673,438,980,932
1053,0,no_entry_for_vehicles,augmented\486_0.png,1339,2309,271,526,2580,1865
1054,0,no_entry_for_vehicles,augmented\486_1.png,1339,2309,271,526,2580,1865
1055,0,no_entry_for_vehicles,augmented\487_0.png,1648,2678,93,269,2771,1917
1056,0,no_entry_for_vehicles,augmented\487_1.png,1648,2678,93,269,2771,1917
1057,0,no_entry_for_vehicles,augmented\489_0.png,113,89,1448,1203,1537,1316
1058,0,no_entry_for_vehicles,augmented\489_1.png,113,89,1448,1203,1537,1316
1059,0,no_entry_for_vehicles,augmented\490_0.png,108,100,1536,1243,1636,1351
1060,0,no_entry_for_vehicles,augmented\490_1.png,108,100,1536,1243,1636,1351
1061,0,no_entry_for_vehicles,augmented\491_0.png,159,153,1444,1287,1597,1446
1062,0,no_entry_for_vehicles,augmented\491_1.png,159,153,1444,1287,1597,1446
1063,0,no_entry_for_vehicles,augmented\492_0.png,202,194,1683,1425,1877,1627
1064,0,no_entry_for_vehicles,augmented\492_1.png,202,194,1683,1425,1877,1627
1065,0,no_entry_for_vehicles,augmented\493_0.png,267,250,1371,1170,1621,1437
1066,0,no_entry_for_vehicles,augmented\493_1.png,267,250,1371,1170,1621,1437
1067,0,no_entry_for_vehicles,augmented\494_0.png,381,349,1293,763,1642,1144
1068,0,no_entry_for_vehicles,augmented\494_1.png,381,349,1293,763,1642,1144
1069,0,no_entry_for_vehicles,augmented\497_0.png,518,526,923,621,1449,1139
1070,0,no_entry_for_vehicles,augmented\497_1.png,518,526,923,621,1449,1139
1071,0,no_entry_for_vehicles,augmented\498_0.png,230,239,1284,1313,1523,1543
1072,0,no_entry_for_vehicles,augmented\498_1.png,230,239,1284,1313,1523,1543
1073,0,no_entry_for_vehicles,augmented\500_0.png,266,208,1519,1147,1727,1413
1074,0,no_entry_for_vehicles,augmented\500_1.png,266,208,1519,1147,1727,1413
1075,0,no_entry_for_vehicles,augmented\501_0.png,269,261,1475,1717,1736,1986
1076,0,no_entry_for_vehicles,augmented\501_1.png,269,261,1475,1717,1736,1986
1077,0,no_entry_for_vehicles,augmented\504_0.png,513,591,1193,1621,1784,2134
1078,0,no_entry_for_vehicles,augmented\504_1.png,513,591,1193,1621,1784,2134
1079,0,no_entry_for_vehicles,augmented\505_0.png,739,796,627,626,1423,1365
1080,0,no_entry_for_vehicles,augmented\505_1.png,739,796,627,626,1423,1365
1081,0,no_entry_for_vehicles,augmented\508_0.png,896,1026,945,669,1971,1565
1082,0,no_entry_for_vehicles,augmented\508_1.png,896,1026,945,669,1971,1565
1083,0,no_entry_for_vehicles,augmented\509_0.png,214,148,1185,1386,1333,1600
1084,0,no_entry_for_vehicles,augmented\509_1.png,214,148,1185,1386,1333,1600
1085,0,no_entry_for_vehicles,augmented\512_0.png,445,297,756,997,1053,1442
1086,0,no_entry_for_vehicles,augmented\512_1.png,445,297,756,997,1053,1442
1087,0,no_entry_for_vehicles,augmented\513_0.png,479,331,660,435,991,914
1088,0,no_entry_for_vehicles,augmented\513_1.png,479,331,660,435,991,914
1089,0,no_entry_for_vehicles,augmented\515_0.png,12,15,128,163,143,175
1090,0,no_entry_for_vehicles,augmented\515_1.png,12,15,128,163,143,175
1091,0,no_entry_for_vehicles,augmented\516_0.png,13,16,295,165,311,178
1092,0,no_entry_for_vehicles,augmented\516_1.png,13,16,295,165,311,178
1093,0,no_entry_for_vehicles,augmented\519_0.png,82,37,117,67,154,149
1094,0,no_entry_for_vehicles,augmented\519_1.png,82,37,117,67,154,149
1095,0,no_entry_for_vehicles,augmented\524_0.png,50,55,133,104,188,154
1096,0,no_entry_for_vehicles,augmented\524_1.png,50,55,133,104,188,154
1097,0,no_entry_for_vehicles,augmented\528_0.png,39,41,291,133,332,172
1098,0,no_entry_for_vehicles,augmented\528_1.png,39,41,291,133,332,172
1099,0,no_entry_for_vehicles,augmented\530_0.png,23,24,373,127,397,150
1100,0,no_entry_for_vehicles,augmented\530_1.png,23,24,373,127,397,150
1101,0,no_entry_for_vehicles,augmented\544_0.png,33,37,143,172,180,205
1102,0,no_entry_for_vehicles,augmented\544_1.png,33,37,143,172,180,205
1103,0,no_entry_for_vehicles,augmented\563_0.png,59,66,380,273,446,332
1104,0,no_entry_for_vehicles,augmented\563_1.png,59,66,380,273,446,332
1105,0,no_entry_for_vehicles,augmented\567_0.png,32,30,282,161,312,193
1106,0,no_entry_for_vehicles,augmented\567_1.png,32,30,282,161,312,193
1107,0,no_entry_for_vehicles,augmented\568_0.png,8,8,251,194,259,202
1108,0,no_entry_for_vehicles,augmented\568_1.png,8,8,251,194,259,202
1109,0,no_entry_for_vehicles,augmented\572_0.png,63,95,98,158,193,221
1110,0,no_entry_for_vehicles,augmented\572_1.png,63,95,98,158,193,221
1111,0,no_entry_for_vehicles,augmented\573_0.png,78,71,1281,100,1352,178
1112,0,no_entry_for_vehicles,augmented\573_1.png,78,71,1281,100,1352,178
1113,0,no_entry_for_vehicles,augmented\576_0.png,50,60,578,194,638,244
1114,0,no_entry_for_vehicles,augmented\576_1.png,50,60,578,194,638,244
1115,0,no_entry_for_vehicles,augmented\577_0.png,21,22,156,216,178,237
1116,0,no_entry_for_vehicles,augmented\577_1.png,21,22,156,216,178,237
1117,0,no_entry_for_vehicles,augmented\649_0.png,18,14,198,183,212,201
1118,0,no_entry_for_vehicles,augmented\649_1.png,18,14,198,183,212,201
1119,0,no_entry_for_vehicles,augmented\4_0_0.png,21,18,119,153,137,174
1120,0,no_entry_for_vehicles,augmented\4_0_1.png,21,18,119,153,137,174
1121,0,no_entry_for_vehicles,augmented\4_1_0.png,21,18,119,153,137,174
1122,0,no_entry_for_vehicles,augmented\4_1_1.png,21,18,119,153,137,174
1123,0,no_stopping,augmented\2_0.png,29,35,149,120,184,149
1124,0,no_stopping,augmented\2_1.png,29,35,149,120,184,149
1125,0,no_stopping,augmented\3_0.png,50,55,376,155,431,205
1126,0,no_stopping,augmented\3_1.png,50,55,376,155,431,205
1127,0,no_stopping,augmented\5_0.png,49,44,555,253,599,302
1128,0,no_stopping,augmented\5_1.png,49,44,555,253,599,302
1129,0,no_stopping,augmented\7_0.png,79,83,672,131,755,210
1130,0,no_stopping,augmented\7_1.png,79,83,672,131,755,210
1131,0,no_stopping,augmented\9_0.png,35,31,358,126,389,161
1132,0,no_stopping,augmented\9_1.png,35,31,358,126,389,161
1133,0,no_stopping,augmented\13_0.png,64,70,643,165,713,229
1134,0,no_stopping,augmented\13_1.png,64,70,643,165,713,229
1135,0,no_stopping,augmented\16_0.png,67,76,100,259,176,326
1136,0,no_stopping,augmented\16_1.png,67,76,100,259,176,326
1137,0,no_stopping,augmented\17_0.png,190,164,1598,1411,1762,1601
1138,0,no_stopping,augmented\17_1.png,190,164,1598,1411,1762,1601
1139,0,no_stopping,augmented\24_0.png,544,496,1375,1121,1871,1665
1140,0,no_stopping,augmented\24_1.png,544,496,1375,1121,1871,1665
1141,0,no_stopping,augmented\25_0.png,551,572,822,1463,1394,2014
1142,0,no_stopping,augmented\25_1.png,551,572,822,1463,1394,2014
1143,0,no_stopping,augmented\26_0.png,566,566,742,1552,1308,2118
1144,0,no_stopping,augmented\26_1.png,566,566,742,1552,1308,2118
1145,0,no_stopping,augmented\27_0.png,331,303,977,1335,1280,1666
1146,0,no_stopping,augmented\27_1.png,331,303,977,1335,1280,1666
1147,0,no_stopping,augmented\32_0.png,887,869,1322,1745,2191,2632
1148,0,no_stopping,augmented\32_1.png,887,869,1322,1745,2191,2632
1149,0,no_stopping,augmented\37_0.png,779,753,1227,634,1980,1413
1150,0,no_stopping,augmented\37_1.png,779,753,1227,634,1980,1413
1151,0,no_stopping,augmented\38_0.png,483,479,1201,1308,1680,1791
1152,0,no_stopping,augmented\38_1.png,483,479,1201,1308,1680,1791
1153,0,no_stopping,augmented\43_0.png,904,891,967,717,1858,1621
1154,0,no_stopping,augmented\43_1.png,904,891,967,717,1858,1621
1155,0,no_stopping,augmented\48_0.png,62,87,355,280,442,342
1156,0,no_stopping,augmented\48_1.png,62,87,355,280,442,342
1157,0,no_stopping,augmented\49_0.png,66,102,47,129,149,195
1158,0,no_stopping,augmented\49_1.png,66,102,47,129,149,195
1159,0,no_stopping,augmented\55_0.png,62,44,158,122,202,184
1160,0,no_stopping,augmented\55_1.png,62,44,158,122,202,184
1161,0,no_stopping,augmented\56_0.png,29,48,543,205,591,234
1162,0,no_stopping,augmented\56_1.png,29,48,543,205,591,234
1163,0,no_stopping,augmented\60_0.png,40,40,133,209,173,249
1164,0,no_stopping,augmented\60_1.png,40,40,133,209,173,249
1165,0,no_stopping,augmented\62_0.png,102,111,71,226,182,328
1166,0,no_stopping,augmented\62_1.png,102,111,71,226,182,328
1167,0,no_stopping,augmented\64_0.png,159,191,86,276,277,435
1168,0,no_stopping,augmented\64_1.png,159,191,86,276,277,435
1169,0,no_stopping,augmented\67_0.png,60,72,204,199,276,259
